path,emotion,dataset,original_split,split
Raw_Data/MELD/test/dia34_utt14.wav,angry,meld,test,train
Raw_Data/MELD/train/dia693_utt5.wav,angry,meld,train,train
Raw_Data/MELD/train/dia19_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia151_utt6.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia680_utt3.wav,happy,meld,train,train
Raw_Data/MELD/train/dia151_utt1.wav,happy,meld,train,train
Raw_Data/MELD/train/dia404_utt14.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia92_utt3.wav,happy,meld,test,train
Raw_Data/MELD/test/dia254_utt0.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia683_utt0.wav,happy,meld,train,train
Raw_Data/MELD/test/dia132_utt13.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia583_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia130_utt15.wav,neutral,meld,test,train
Raw_Data/MELD/test/dia224_utt3.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia62_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia21_utt6.wav,surprise,meld,test,train
Raw_Data/MELD/train/dia908_utt2.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia163_utt6.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia304_utt5.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia210_utt8.wav,happy,meld,train,train
Raw_Data/MELD/train/dia272_utt8.wav,angry,meld,train,train
Raw_Data/MELD/test/dia41_utt9.wav,surprise,meld,test,train
Raw_Data/MELD/dev/dia89_utt8.wav,happy,meld,dev,train
Raw_Data/MELD/test/dia184_utt0.wav,sad,meld,test,train
Raw_Data/MELD/dev/dia53_utt0.wav,happy,meld,dev,train
Raw_Data/MELD/train/dia211_utt7.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia692_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia713_utt1.wav,surprise,meld,train,train
Raw_Data/MELD/dev/dia32_utt5.wav,neutral,meld,dev,train
Raw_Data/MELD/test/dia259_utt0.wav,surprise,meld,test,train
Raw_Data/MELD/train/dia639_utt7.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia507_utt15.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia588_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia334_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/dev/dia97_utt19.wav,neutral,meld,dev,train
Raw_Data/MELD/train/dia945_utt7.wav,fear,meld,train,train
Raw_Data/MELD/train/dia895_utt8.wav,angry,meld,train,train
Raw_Data/MELD/train/dia798_utt6.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia50_utt13.wav,angry,meld,train,train
Raw_Data/MELD/train/dia450_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia592_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia928_utt5.wav,neutral,meld,train,train
Raw_Data/MELD/dev/dia79_utt10.wav,sad,meld,dev,train
Raw_Data/MELD/train/dia130_utt8.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia475_utt8.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia41_utt1.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia189_utt5.wav,happy,meld,train,train
Raw_Data/MELD/test/dia95_utt0.wav,surprise,meld,test,train
Raw_Data/MELD/test/dia72_utt2.wav,angry,meld,test,train
Raw_Data/MELD/train/dia53_utt7.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia190_utt0.wav,surprise,meld,test,train
Raw_Data/MELD/train/dia650_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia752_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia539_utt5.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia676_utt3.wav,sad,meld,train,train
Raw_Data/MELD/train/dia383_utt8.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia697_utt7.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia468_utt6.wav,happy,meld,train,train
Raw_Data/MELD/train/dia115_utt6.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia612_utt5.wav,fear,meld,train,train
Raw_Data/MELD/test/dia86_utt6.wav,happy,meld,test,train
Raw_Data/MELD/dev/dia80_utt3.wav,neutral,meld,dev,train
Raw_Data/MELD/train/dia52_utt6.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia143_utt2.wav,sad,meld,train,train
Raw_Data/MELD/train/dia15_utt12.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia288_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia143_utt7.wav,angry,meld,test,train
Raw_Data/MELD/train/dia1036_utt5.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia217_utt4.wav,surprise,meld,test,train
Raw_Data/MELD/test/dia121_utt5.wav,happy,meld,test,train
Raw_Data/MELD/train/dia55_utt6.wav,surprise,meld,train,train
Raw_Data/MELD/test/dia234_utt0.wav,neutral,meld,test,train
Raw_Data/MELD/test/dia165_utt2.wav,surprise,meld,test,train
Raw_Data/MELD/train/dia727_utt0.wav,happy,meld,train,train
Raw_Data/MELD/test/dia53_utt9.wav,happy,meld,test,train
Raw_Data/MELD/test/dia269_utt3.wav,happy,meld,test,train
Raw_Data/MELD/train/dia756_utt6.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia771_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia623_utt0.wav,disgust,meld,train,train
Raw_Data/MELD/train/dia671_utt17.wav,angry,meld,train,train
Raw_Data/MELD/dev/dia69_utt18.wav,surprise,meld,dev,train
Raw_Data/MELD/train/dia418_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia1016_utt9.wav,disgust,meld,train,train
Raw_Data/MELD/dev/dia45_utt11.wav,fear,meld,dev,train
Raw_Data/MELD/train/dia534_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia41_utt11.wav,sad,meld,test,train
Raw_Data/MELD/train/dia293_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia201_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia26_utt0.wav,happy,meld,test,train
Raw_Data/MELD/train/dia1024_utt2.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia278_utt4.wav,sad,meld,train,train
Raw_Data/MELD/test/dia215_utt5.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia940_utt0.wav,sad,meld,train,train
Raw_Data/MELD/train/dia651_utt6.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia145_utt17.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia61_utt6.wav,happy,meld,train,train
Raw_Data/MELD/train/dia545_utt6.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia592_utt13.wav,angry,meld,train,train
Raw_Data/MELD/train/dia796_utt5.wav,fear,meld,train,train
Raw_Data/MELD/train/dia351_utt0.wav,angry,meld,train,train
Raw_Data/MELD/train/dia887_utt1.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia320_utt12.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia673_utt1.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia900_utt11.wav,happy,meld,train,train
Raw_Data/MELD/test/dia147_utt9.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia799_utt2.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia236_utt9.wav,neutral,meld,train,train
Raw_Data/MELD/test/dia258_utt10.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia939_utt16.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia648_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia422_utt6.wav,surprise,meld,train,train
Raw_Data/MELD/test/dia253_utt11.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia207_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia673_utt12.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia208_utt10.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia283_utt3.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia589_utt7.wav,angry,meld,train,train
Raw_Data/MELD/test/dia239_utt5.wav,neutral,meld,test,train
Raw_Data/MELD/test/dia241_utt11.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia839_utt12.wav,disgust,meld,train,train
Raw_Data/MELD/train/dia671_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia161_utt1.wav,happy,meld,train,train
Raw_Data/MELD/test/dia49_utt16.wav,neutral,meld,test,train
Raw_Data/MELD/train/dia819_utt0.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia398_utt6.wav,sad,meld,train,train
Raw_Data/MELD/train/dia630_utt4.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia812_utt0.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia208_utt4.wav,disgust,meld,train,train
Raw_Data/MELD/train/dia1034_utt2.wav,surprise,meld,train,train
Raw_Data/MELD/train/dia273_utt5.wav,neutral,meld,train,train
Raw_Data/MELD/train/dia530_utt3.wav,surprise,meld,train,dev
Raw_Data/MELD/dev/dia82_utt15.wav,neutral,meld,dev,dev
Raw_Data/MELD/train/dia11_utt7.wav,happy,meld,train,dev
Raw_Data/MELD/test/dia120_utt6.wav,happy,meld,test,dev
Raw_Data/MELD/train/dia551_utt0.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia923_utt11.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia120_utt3.wav,neutral,meld,train,dev
Raw_Data/MELD/test/dia199_utt0.wav,neutral,meld,test,dev
Raw_Data/MELD/dev/dia56_utt13.wav,sad,meld,dev,dev
Raw_Data/MELD/train/dia26_utt8.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia703_utt5.wav,surprise,meld,train,dev
Raw_Data/MELD/train/dia607_utt8.wav,surprise,meld,train,dev
Raw_Data/MELD/train/dia606_utt10.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia745_utt10.wav,angry,meld,train,dev
Raw_Data/MELD/train/dia817_utt8.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia127_utt4.wav,disgust,meld,train,dev
Raw_Data/MELD/dev/dia11_utt8.wav,angry,meld,dev,dev
Raw_Data/MELD/train/dia219_utt4.wav,happy,meld,train,dev
Raw_Data/MELD/train/dia902_utt6.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia218_utt8.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia473_utt3.wav,fear,meld,train,dev
Raw_Data/MELD/train/dia201_utt6.wav,surprise,meld,train,dev
Raw_Data/MELD/train/dia1022_utt12.wav,angry,meld,train,dev
Raw_Data/MELD/test/dia14_utt10.wav,neutral,meld,test,dev
Raw_Data/MELD/train/dia739_utt12.wav,angry,meld,train,dev
Raw_Data/MELD/train/dia168_utt5.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia520_utt5.wav,surprise,meld,train,dev
Raw_Data/MELD/train/dia271_utt9.wav,angry,meld,train,dev
Raw_Data/MELD/train/dia952_utt3.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia332_utt2.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia129_utt3.wav,disgust,meld,train,dev
Raw_Data/MELD/train/dia671_utt3.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia222_utt14.wav,neutral,meld,train,dev
Raw_Data/MELD/dev/dia1_utt12.wav,neutral,meld,dev,dev
Raw_Data/MELD/train/dia312_utt6.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia168_utt10.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia429_utt5.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia943_utt2.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia926_utt3.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia345_utt2.wav,happy,meld,train,dev
Raw_Data/MELD/train/dia669_utt0.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia366_utt7.wav,sad,meld,train,dev
Raw_Data/MELD/train/dia735_utt15.wav,neutral,meld,train,dev
Raw_Data/MELD/dev/dia42_utt1.wav,angry,meld,dev,dev
Raw_Data/MELD/train/dia536_utt11.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia617_utt7.wav,angry,meld,train,dev
Raw_Data/MELD/train/dia665_utt12.wav,neutral,meld,train,dev
Raw_Data/MELD/test/dia175_utt22.wav,happy,meld,test,dev
Raw_Data/MELD/train/dia672_utt1.wav,surprise,meld,train,dev
Raw_Data/MELD/train/dia418_utt2.wav,neutral,meld,train,dev
Raw_Data/MELD/test/dia22_utt15.wav,happy,meld,test,dev
Raw_Data/MELD/train/dia400_utt1.wav,angry,meld,train,dev
Raw_Data/MELD/train/dia66_utt4.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia306_utt4.wav,neutral,meld,train,dev
Raw_Data/MELD/dev/dia85_utt2.wav,neutral,meld,dev,dev
Raw_Data/MELD/train/dia285_utt16.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia1006_utt4.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia851_utt17.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia905_utt5.wav,neutral,meld,train,dev
Raw_Data/MELD/test/dia130_utt6.wav,surprise,meld,test,dev
Raw_Data/MELD/train/dia939_utt18.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia759_utt12.wav,disgust,meld,train,dev
Raw_Data/MELD/dev/dia5_utt9.wav,angry,meld,dev,dev
Raw_Data/MELD/train/dia736_utt8.wav,fear,meld,train,dev
Raw_Data/MELD/train/dia328_utt8.wav,sad,meld,train,dev
Raw_Data/MELD/train/dia1017_utt9.wav,angry,meld,train,dev
Raw_Data/MELD/train/dia837_utt2.wav,happy,meld,train,dev
Raw_Data/MELD/train/dia933_utt13.wav,neutral,meld,train,dev
Raw_Data/MELD/test/dia239_utt1.wav,angry,meld,test,dev
Raw_Data/MELD/train/dia257_utt4.wav,sad,meld,train,dev
Raw_Data/MELD/train/dia497_utt1.wav,angry,meld,train,dev
Raw_Data/MELD/train/dia3_utt1.wav,surprise,meld,train,dev
Raw_Data/MELD/train/dia347_utt7.wav,sad,meld,train,dev
Raw_Data/MELD/train/dia803_utt3.wav,happy,meld,train,dev
Raw_Data/MELD/train/dia922_utt2.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia219_utt9.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia444_utt6.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia418_utt6.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia611_utt12.wav,neutral,meld,train,dev
Raw_Data/MELD/test/dia110_utt1.wav,neutral,meld,test,dev
Raw_Data/MELD/train/dia183_utt8.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia665_utt9.wav,neutral,meld,train,dev
Raw_Data/MELD/test/dia117_utt2.wav,neutral,meld,test,dev
Raw_Data/MELD/train/dia806_utt10.wav,surprise,meld,train,dev
Raw_Data/MELD/train/dia1035_utt2.wav,angry,meld,train,dev
Raw_Data/MELD/train/dia759_utt2.wav,surprise,meld,train,dev
Raw_Data/MELD/train/dia513_utt1.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia565_utt1.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia777_utt2.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia860_utt9.wav,surprise,meld,train,dev
Raw_Data/MELD/test/dia222_utt13.wav,surprise,meld,test,dev
Raw_Data/MELD/train/dia792_utt5.wav,surprise,meld,train,dev
Raw_Data/MELD/test/dia239_utt0.wav,neutral,meld,test,dev
Raw_Data/MELD/dev/dia101_utt0.wav,sad,meld,dev,dev
Raw_Data/MELD/train/dia707_utt8.wav,surprise,meld,train,dev
Raw_Data/MELD/test/dia266_utt16.wav,happy,meld,test,dev
Raw_Data/MELD/train/dia212_utt6.wav,neutral,meld,train,dev
Raw_Data/MELD/test/dia169_utt22.wav,angry,meld,test,dev
Raw_Data/MELD/train/dia727_utt6.wav,angry,meld,train,dev
Raw_Data/MELD/test/dia131_utt6.wav,happy,meld,test,dev
Raw_Data/MELD/test/dia154_utt7.wav,happy,meld,test,dev
Raw_Data/MELD/train/dia220_utt1.wav,happy,meld,train,dev
Raw_Data/MELD/train/dia993_utt3.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia948_utt13.wav,neutral,meld,train,dev
Raw_Data/MELD/test/dia7_utt8.wav,neutral,meld,test,dev
Raw_Data/MELD/train/dia1037_utt1.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia986_utt15.wav,neutral,meld,train,dev
Raw_Data/MELD/test/dia183_utt0.wav,neutral,meld,test,dev
Raw_Data/MELD/train/dia295_utt16.wav,angry,meld,train,dev
Raw_Data/MELD/train/dia893_utt9.wav,angry,meld,train,dev
Raw_Data/MELD/train/dia226_utt7.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia347_utt5.wav,neutral,meld,train,dev
Raw_Data/MELD/test/dia173_utt6.wav,surprise,meld,test,dev
Raw_Data/MELD/train/dia181_utt2.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia787_utt7.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia910_utt7.wav,happy,meld,train,dev
Raw_Data/MELD/train/dia38_utt5.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia338_utt4.wav,happy,meld,train,dev
Raw_Data/MELD/train/dia944_utt0.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia682_utt12.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia537_utt1.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia18_utt1.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia908_utt5.wav,neutral,meld,train,dev
Raw_Data/MELD/dev/dia36_utt5.wav,sad,meld,dev,dev
Raw_Data/MELD/dev/dia25_utt4.wav,sad,meld,dev,dev
Raw_Data/MELD/test/dia237_utt1.wav,neutral,meld,test,dev
Raw_Data/MELD/train/dia132_utt1.wav,neutral,meld,train,dev
Raw_Data/MELD/dev/dia91_utt3.wav,neutral,meld,dev,dev
Raw_Data/MELD/train/dia153_utt12.wav,angry,meld,train,dev
Raw_Data/MELD/train/dia686_utt4.wav,disgust,meld,train,dev
Raw_Data/MELD/train/dia630_utt0.wav,happy,meld,train,dev
Raw_Data/MELD/train/dia559_utt2.wav,surprise,meld,train,dev
Raw_Data/MELD/train/dia501_utt3.wav,happy,meld,train,dev
Raw_Data/MELD/train/dia791_utt4.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia945_utt1.wav,sad,meld,train,dev
Raw_Data/MELD/train/dia719_utt7.wav,happy,meld,train,dev
Raw_Data/MELD/train/dia1026_utt7.wav,happy,meld,train,dev
Raw_Data/MELD/train/dia941_utt7.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia307_utt4.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia11_utt2.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia186_utt2.wav,happy,meld,train,dev
Raw_Data/MELD/train/dia526_utt20.wav,neutral,meld,train,dev
Raw_Data/MELD/test/dia219_utt0.wav,neutral,meld,test,dev
Raw_Data/MELD/train/dia649_utt3.wav,happy,meld,train,dev
Raw_Data/MELD/train/dia632_utt6.wav,disgust,meld,train,dev
Raw_Data/MELD/train/dia333_utt2.wav,surprise,meld,train,dev
Raw_Data/MELD/train/dia169_utt0.wav,happy,meld,train,dev
Raw_Data/MELD/train/dia538_utt3.wav,angry,meld,train,dev
Raw_Data/MELD/train/dia1000_utt2.wav,angry,meld,train,dev
Raw_Data/MELD/train/dia884_utt10.wav,surprise,meld,train,dev
Raw_Data/MELD/train/dia336_utt11.wav,sad,meld,train,dev
Raw_Data/MELD/train/dia165_utt3.wav,surprise,meld,train,dev
Raw_Data/MELD/train/dia296_utt10.wav,neutral,meld,train,dev
Raw_Data/MELD/test/dia222_utt2.wav,neutral,meld,test,dev
Raw_Data/MELD/test/dia236_utt0.wav,happy,meld,test,dev
Raw_Data/MELD/test/dia139_utt6.wav,neutral,meld,test,dev
Raw_Data/MELD/dev/dia22_utt4.wav,neutral,meld,dev,dev
Raw_Data/MELD/train/dia564_utt4.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia412_utt15.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia886_utt20.wav,neutral,meld,train,dev
Raw_Data/MELD/test/dia146_utt6.wav,happy,meld,test,dev
Raw_Data/MELD/train/dia116_utt6.wav,neutral,meld,train,dev
Raw_Data/MELD/test/dia88_utt9.wav,happy,meld,test,dev
Raw_Data/MELD/train/dia621_utt7.wav,surprise,meld,train,dev
Raw_Data/MELD/dev/dia26_utt4.wav,neutral,meld,dev,dev
Raw_Data/MELD/test/dia72_utt6.wav,angry,meld,test,dev
Raw_Data/MELD/train/dia471_utt3.wav,neutral,meld,train,dev
Raw_Data/MELD/dev/dia76_utt15.wav,neutral,meld,dev,dev
Raw_Data/MELD/train/dia887_utt7.wav,surprise,meld,train,dev
Raw_Data/MELD/train/dia234_utt1.wav,happy,meld,train,dev
Raw_Data/MELD/train/dia735_utt16.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia916_utt2.wav,happy,meld,train,dev
Raw_Data/MELD/test/dia114_utt1.wav,neutral,meld,test,dev
Raw_Data/MELD/train/dia947_utt13.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia852_utt8.wav,sad,meld,train,dev
Raw_Data/MELD/train/dia756_utt8.wav,neutral,meld,train,dev
Raw_Data/MELD/test/dia182_utt3.wav,fear,meld,test,dev
Raw_Data/MELD/dev/dia77_utt18.wav,neutral,meld,dev,dev
Raw_Data/MELD/dev/dia82_utt9.wav,neutral,meld,dev,dev
Raw_Data/MELD/train/dia901_utt9.wav,angry,meld,train,dev
Raw_Data/MELD/train/dia358_utt13.wav,surprise,meld,train,dev
Raw_Data/MELD/train/dia311_utt0.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia374_utt2.wav,surprise,meld,train,dev
Raw_Data/MELD/test/dia195_utt7.wav,happy,meld,test,dev
Raw_Data/MELD/dev/dia5_utt10.wav,angry,meld,dev,dev
Raw_Data/MELD/train/dia314_utt7.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia182_utt1.wav,sad,meld,train,dev
Raw_Data/MELD/train/dia184_utt13.wav,angry,meld,train,dev
Raw_Data/MELD/train/dia852_utt4.wav,sad,meld,train,dev
Raw_Data/MELD/train/dia930_utt3.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia444_utt0.wav,surprise,meld,train,dev
Raw_Data/MELD/train/dia730_utt8.wav,happy,meld,train,dev
Raw_Data/MELD/train/dia120_utt9.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia779_utt0.wav,neutral,meld,train,dev
Raw_Data/MELD/test/dia46_utt4.wav,happy,meld,test,dev
Raw_Data/MELD/train/dia459_utt6.wav,neutral,meld,train,dev
Raw_Data/MELD/test/dia200_utt0.wav,surprise,meld,test,dev
Raw_Data/MELD/train/dia326_utt6.wav,happy,meld,train,dev
Raw_Data/MELD/train/dia541_utt0.wav,happy,meld,train,dev
Raw_Data/MELD/train/dia820_utt10.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia438_utt15.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia980_utt4.wav,disgust,meld,train,dev
Raw_Data/MELD/train/dia855_utt4.wav,happy,meld,train,dev
Raw_Data/MELD/train/dia896_utt3.wav,neutral,meld,train,dev
Raw_Data/MELD/test/dia239_utt2.wav,surprise,meld,test,dev
Raw_Data/MELD/train/dia72_utt4.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia471_utt2.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia884_utt11.wav,disgust,meld,train,dev
Raw_Data/MELD/train/dia2_utt8.wav,neutral,meld,train,dev
Raw_Data/MELD/test/dia9_utt15.wav,happy,meld,test,dev
Raw_Data/MELD/dev/dia40_utt8.wav,fear,meld,dev,dev
Raw_Data/MELD/test/dia65_utt0.wav,neutral,meld,test,dev
Raw_Data/MELD/train/dia95_utt14.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia165_utt19.wav,happy,meld,train,dev
Raw_Data/MELD/train/dia615_utt21.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia904_utt7.wav,angry,meld,train,dev
Raw_Data/MELD/test/dia252_utt4.wav,angry,meld,test,dev
Raw_Data/MELD/train/dia904_utt3.wav,sad,meld,train,dev
Raw_Data/MELD/train/dia561_utt18.wav,neutral,meld,train,dev
Raw_Data/MELD/test/dia198_utt8.wav,angry,meld,test,dev
Raw_Data/MELD/train/dia747_utt18.wav,neutral,meld,train,dev
Raw_Data/MELD/test/dia120_utt4.wav,neutral,meld,test,dev
Raw_Data/MELD/dev/dia28_utt10.wav,neutral,meld,dev,dev
Raw_Data/MELD/train/dia916_utt3.wav,happy,meld,train,dev
Raw_Data/MELD/train/dia934_utt1.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia796_utt14.wav,fear,meld,train,dev
Raw_Data/MELD/train/dia851_utt1.wav,surprise,meld,train,dev
Raw_Data/MELD/train/dia599_utt12.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia209_utt0.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia670_utt15.wav,sad,meld,train,dev
Raw_Data/MELD/train/dia26_utt9.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia574_utt19.wav,sad,meld,train,dev
Raw_Data/MELD/train/dia140_utt2.wav,surprise,meld,train,dev
Raw_Data/MELD/train/dia237_utt9.wav,sad,meld,train,dev
Raw_Data/MELD/train/dia423_utt4.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia226_utt12.wav,surprise,meld,train,dev
Raw_Data/MELD/train/dia870_utt5.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia326_utt4.wav,surprise,meld,train,dev
Raw_Data/MELD/test/dia29_utt6.wav,fear,meld,test,dev
Raw_Data/MELD/train/dia1033_utt1.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia964_utt11.wav,disgust,meld,train,dev
Raw_Data/MELD/train/dia316_utt5.wav,angry,meld,train,dev
Raw_Data/MELD/test/dia12_utt7.wav,sad,meld,test,dev
Raw_Data/MELD/dev/dia104_utt15.wav,angry,meld,dev,dev
Raw_Data/MELD/test/dia240_utt13.wav,neutral,meld,test,dev
Raw_Data/MELD/train/dia1015_utt0.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia809_utt10.wav,angry,meld,train,dev
Raw_Data/MELD/dev/dia58_utt1.wav,disgust,meld,dev,dev
Raw_Data/MELD/train/dia740_utt12.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia964_utt10.wav,sad,meld,train,dev
Raw_Data/MELD/dev/dia23_utt10.wav,sad,meld,dev,dev
Raw_Data/MELD/test/dia125_utt22.wav,surprise,meld,test,dev
Raw_Data/MELD/test/dia132_utt2.wav,neutral,meld,test,dev
Raw_Data/MELD/test/dia85_utt3.wav,angry,meld,test,dev
Raw_Data/MELD/train/dia376_utt1.wav,happy,meld,train,dev
Raw_Data/MELD/train/dia264_utt0.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia30_utt6.wav,angry,meld,train,dev
Raw_Data/MELD/train/dia932_utt0.wav,happy,meld,train,dev
Raw_Data/MELD/test/dia278_utt9.wav,happy,meld,test,dev
Raw_Data/MELD/train/dia239_utt2.wav,happy,meld,train,dev
Raw_Data/MELD/train/dia663_utt9.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia844_utt7.wav,neutral,meld,train,dev
Raw_Data/MELD/train/dia261_utt4.wav,angry,meld,train,dev
